1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
31	28.309999
32	28.27
33	28.280001
34	28.299999
35	28.33
36	28.41
37	28.5
38	28.6
39	28.700001
40	28.83
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
31	28.309999
32	28.27
33	28.280001
34	28.299999
35	28.33
36	28.41
37	28.5
38	28.6
39	28.700001
40	28.83
41	28.959999
42	29.1
43	29.25
44	29.41
45	29.540001
46	29.68
47	29.82
48	29.950001
49	30.059999
50	30.17
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
31	28.309999
32	28.27
33	28.280001
34	28.299999
35	28.33
36	28.41
37	28.5
38	28.6
39	28.700001
40	28.83
41	28.959999
42	29.1
43	29.25
44	29.41
45	29.540001
46	29.68
47	29.82
48	29.950001
49	30.059999
50	30.17
51	30.25
52	30.32
53	30.4
54	30.459999
55	30.52
56	30.58
57	30.629999
58	30.68
59	30.709999
60	30.74
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
31	28.309999
32	28.27
33	28.280001
34	28.299999
35	28.33
36	28.41
37	28.5
38	28.6
39	28.700001
40	28.83
41	28.959999
42	29.1
43	29.25
44	29.41
45	29.540001
46	29.68
47	29.82
48	29.950001
49	30.059999
50	30.17
51	30.25
52	30.32
53	30.4
54	30.459999
55	30.52
56	30.58
57	30.629999
58	30.68
59	30.709999
60	30.74
61	30.780001
62	30.82
63	30.85
64	30.870001
65	30.9
66	30.92
67	30.950001
68	30.969999
69	30.99
70	31.0
1	28.530001
2	28.530001
3	28.52
4	28.52
5	28.52
6	28.51
7	28.51
8	28.5
9	28.5
10	28.5
11	28.48
12	28.49
13	28.48
14	28.48
15	28.459999
16	28.469999
17	28.459999
18	28.450001
19	28.450001
20	28.440001
21	28.440001
22	28.440001
23	28.43
24	28.42
25	28.42
26	28.41
27	28.41
28	28.41
29	28.389999
30	28.41
31	28.309999
32	28.27
33	28.280001
34	28.299999
35	28.33
36	28.41
37	28.5
38	28.6
39	28.700001
40	28.83
41	28.959999
42	29.1
43	29.25
44	29.41
45	29.540001
46	29.68
47	29.82
48	29.950001
49	30.059999
50	30.17
51	30.25
52	30.32
53	30.4
54	30.459999
55	30.52
56	30.58
57	30.629999
58	30.68
59	30.709999
60	30.74
61	30.780001
62	30.82
63	30.85
64	30.870001
