1	28.0
2	28.0
3	27.99
4	27.98
5	27.969999
6	27.99
7	27.98
8	27.959999
9	27.959999
10	27.950001
1	28.0
2	28.0
3	27.99
4	27.98
5	27.969999
6	27.99
7	27.98
8	27.959999
9	27.959999
10	27.950001
11	27.959999
12	27.950001
13	27.950001
14	27.940001
15	27.940001
16	27.93
17	27.93
18	27.93
19	27.92
20	27.91
1	28.0
2	28.0
3	27.99
4	27.98
5	27.969999
6	27.99
7	27.98
8	27.959999
9	27.959999
10	27.950001
11	27.959999
12	27.950001
13	27.950001
14	27.940001
15	27.940001
16	27.93
17	27.93
18	27.93
19	27.92
20	27.91
21	27.91
22	27.91
23	27.9
24	27.9
25	27.9
26	27.879999
27	27.879999
28	27.889999
29	27.879999
30	27.870001
1	28.0
2	28.0
3	27.99
4	27.98
5	27.969999
6	27.99
7	27.98
8	27.959999
9	27.959999
10	27.950001
11	27.959999
12	27.950001
13	27.950001
14	27.940001
15	27.940001
16	27.93
17	27.93
18	27.93
19	27.92
20	27.91
21	27.91
22	27.91
23	27.9
24	27.9
25	27.9
26	27.879999
27	27.879999
28	27.889999
29	27.879999
30	27.870001
31	27.870001
32	27.860001
33	27.860001
34	27.860001
35	27.860001
36	27.85
37	27.85
38	27.85
39	27.84
40	27.83
1	28.0
2	28.0
3	27.99
4	27.98
5	27.969999
6	27.99
7	27.98
8	27.959999
9	27.959999
10	27.950001
11	27.959999
12	27.950001
13	27.950001
14	27.940001
15	27.940001
16	27.93
17	27.93
18	27.93
19	27.92
20	27.91
21	27.91
22	27.91
23	27.9
24	27.9
25	27.9
26	27.879999
27	27.879999
28	27.889999
29	27.879999
30	27.870001
31	27.870001
32	27.860001
33	27.860001
34	27.860001
35	27.860001
36	27.85
37	27.85
38	27.85
39	27.84
40	27.83
41	27.84
42	27.83
43	27.82
44	27.82
45	27.809999
46	27.799999
47	27.799999
48	27.799999
49	27.809999
50	27.790001
